order_id,customer_id,order_date,category,state,city,revenue,items,payment_type
ORD00663,C00017,2022-03-04,Books,SP,São Paulo,266.55,4,boleto
ORD00664,C00618,2022-01-28,Books,PR,Curitiba,355.67,4,boleto
ORD00665,C00696,2022-08-06,Sports,PE,Recife,190.41,2,voucher
ORD00666,C00139,2022-04-15,Home & Garden,PE,Recife,122.08,2,voucher
ORD00667,C00791,2022-07-29,Electronics,GO,Goiânia,527.12,2,voucher
ORD00668,C00066,2023-05-07,Food & Drink,GO,Goiânia,146.45,1,credit_card
ORD00669,C00202,2023-05-26,Health,GO,Goiânia,196.32,2,credit_card
ORD00670,C00378,2022-10-09,Food & Drink,PE,Recife,83.22,4,credit_card
ORD00671,C00509,2022-07-14,Electronics,MG,Belo Horizonte,135.51,1,voucher
ORD00672,C00461,2022-10-09,Books,RJ,Rio de Janeiro,359.79,3,voucher
ORD00673,C00120,2022-03-28,Electronics,SC,Florianópolis,123.74,2,debit_card
ORD00674,C00325,2023-01-13,Sports,SP,São Paulo,331.66,1,boleto
ORD00675,C00047,2023-04-26,Health,PE,Recife,67.78,3,boleto
ORD00676,C00066,2022-01-25,Automotive,PE,Recife,225.48,1,debit_card
ORD00677,C00088,2022-04-22,Books,RS,Porto Alegre,238.85,1,voucher
ORD00678,C00679,2022-07-11,Fashion,PE,Recife,140.82,1,voucher
ORD00679,C00102,2023-05-18,Beauty,PE,Recife,237.09,3,credit_card
ORD00680,C00037,2022-02-25,Toys,PR,Curitiba,40.89,4,boleto
ORD00681,C00440,2023-03-25,Home & Garden,BA,Salvador,81.42,3,voucher
ORD00682,C00099,2023-03-21,Health,ES,Vitória,27.23,2,credit_card
ORD00683,C00058,2023-05-10,Sports,ES,Vitória,281.42,3,boleto
ORD00684,C00290,2022-04-21,Automotive,PE,Recife,153.3,1,debit_card
ORD00685,C00031,2022-07-28,Home & Garden,GO,Goiânia,75.95,1,credit_card
ORD00686,C00187,2022-06-15,Toys,MG,Belo Horizonte,100.18,3,voucher
ORD00687,C00292,2023-03-21,Electronics,PR,Curitiba,131.09,4,boleto
ORD00688,C00238,2023-02-11,Health,PR,Curitiba,135.04,2,boleto
ORD00689,C00344,2023-03-24,Sports,SP,São Paulo,372.32,2,credit_card
ORD00690,C00096,2023-01-19,Home & Garden,MG,Belo Horizonte,44.57,3,voucher
ORD00691,C00601,2022-05-02,Food & Drink,GO,Goiânia,250.55,1,debit_card
ORD00692,C00755,2022-12-29,Home & Garden,RS,Porto Alegre,174.07,2,voucher
ORD00693,C00112,2023-02-02,Sports,GO,Goiânia,75.37,4,voucher
ORD00694,C00063,2022-07-09,Health,RJ,Rio de Janeiro,229.46,2,voucher
ORD00695,C00105,2022-06-20,Books,RJ,Rio de Janeiro,356.18,4,voucher
ORD00696,C00152,2023-01-06,Automotive,MG,Belo Horizonte,50.18,2,boleto
ORD00697,C00538,2022-07-16,Books,RJ,Rio de Janeiro,332.42,1,debit_card
ORD00698,C00004,2023-03-29,Food & Drink,PE,Recife,106.3,4,voucher
ORD00699,C00699,2022-04-03,Health,RJ,Rio de Janeiro,111.06,2,voucher
ORD00700,C00124,2023-04-02,Sports,SC,Florianópolis,140.21,3,debit_card
ORD00701,C00003,2022-04-16,Electronics,RS,Porto Alegre,195.82,1,credit_card
ORD00702,C00406,2023-02-20,Toys,MG,Belo Horizonte,379.5,4,boleto
ORD00703,C00798,2023-05-30,Books,SP,São Paulo,180.93,3,credit_card
ORD00704,C00665,2022-03-24,Beauty,RS,Porto Alegre,225.39,2,credit_card
ORD00705,C00279,2022-08-25,Automotive,PE,Recife,360.72,1,boleto
ORD00706,C00137,2022-11-10,Automotive,ES,Vitória,269.76,4,voucher
ORD00707,C00094,2022-04-09,Beauty,PR,Curitiba,380.08,3,debit_card
ORD00708,C00112,2023-03-24,Fashion,ES,Vitória,176.56,2,debit_card
ORD00709,C00169,2022-11-27,Home & Garden,RJ,Rio de Janeiro,345.31,3,boleto
ORD00710,C00538,2022-09-19,Health,RS,Porto Alegre,389.91,2,boleto
ORD00711,C00280,2022-10-10,Food & Drink,BA,Salvador,65.81,3,boleto
ORD00712,C00165,2022-01-12,Electronics,SP,São Paulo,142.86,1,voucher
ORD00713,C00039,2022-03-31,Toys,PR,Curitiba,47.16,4,boleto
ORD00714,C00021,2022-03-12,Beauty,MG,Belo Horizonte,201.49,3,boleto
ORD00715,C00065,2023-03-12,Health,PR,Curitiba,325.09,3,debit_card
ORD00716,C00060,2022-10-12,Toys,RS,Porto Alegre,171.97,4,voucher
ORD00717,C00023,2022-05-26,Sports,MG,Belo Horizonte,283.41,1,debit_card
ORD00718,C00138,2022-08-09,Sports,RS,Porto Alegre,135.09,1,debit_card
ORD00719,C00407,2022-04-26,Automotive,RS,Porto Alegre,274.14,4,boleto
ORD00720,C00063,2023-06-01,Beauty,SC,Florianópolis,273.44,1,voucher
ORD00721,C00047,2022-05-15,Health,MG,Belo Horizonte,237.46,1,debit_card
ORD00722,C00783,2022-12-05,Fashion,RS,Porto Alegre,186.88,2,voucher
ORD00723,C00374,2022-05-24,Books,PR,Curitiba,180.4,4,credit_card
ORD00724,C00536,2022-12-07,Health,RJ,Rio de Janeiro,112.63,1,credit_card
ORD00725,C00079,2022-12-14,Beauty,PE,Recife,319.71,2,voucher
ORD00726,C00025,2022-04-18,Food & Drink,RJ,Rio de Janeiro,274.43,1,debit_card
ORD00727,C00061,2022-01-12,Electronics,SC,Florianópolis,346.1,4,boleto
ORD00728,C00001,2022-11-12,Sports,SC,Florianópolis,70.21,4,credit_card
ORD00729,C00732,2023-03-20,Electronics,GO,Goiânia,423.68,2,debit_card
ORD00730,C00381,2023-02-25,Toys,ES,Vitória,342.04,3,debit_card
ORD00731,C00137,2022-12-02,Health,ES,Vitória,372.61,4,credit_card
ORD00732,C00348,2022-07-20,Automotive,RJ,Rio de Janeiro,339.18,3,voucher
ORD00733,C00408,2022-11-17,Sports,GO,Goiânia,204.65,2,debit_card
ORD00734,C00160,2022-03-19,Beauty,RS,Porto Alegre,232.11,4,credit_card
ORD00735,C00636,2022-05-08,Toys,GO,Goiânia,342.86,1,voucher
ORD00736,C00231,2022-01-22,Sports,GO,Goiânia,319.99,1,credit_card
ORD00737,C00338,2022-06-13,Toys,MG,Belo Horizonte,112.65,1,debit_card
ORD00738,C00088,2023-02-04,Sports,PR,Curitiba,258.98,2,debit_card
ORD00739,C00130,2023-01-31,Books,BA,Salvador,63.61,3,voucher
ORD00740,C00598,2023-02-05,Fashion,PR,Curitiba,54.82,4,debit_card
ORD00741,C00048,2022-07-25,Electronics,PR,Curitiba,404.84,1,voucher
ORD00742,C00060,2022-03-24,Books,GO,Goiânia,359.35,4,debit_card
ORD00743,C00264,2022-07-20,Automotive,SC,Florianópolis,271.51,1,voucher
ORD00744,C00038,2022-03-13,Sports,BA,Salvador,46.2,3,debit_card
ORD00745,C00162,2022-12-10,Toys,PE,Recife,40.34,4,boleto
ORD00746,C00129,2022-07-12,Beauty,SP,São Paulo,170.04,1,voucher
ORD00747,C00311,2022-11-22,Home & Garden,SP,São Paulo,258.47,3,credit_card
ORD00748,C00048,2023-04-20,Sports,RS,Porto Alegre,305.09,4,debit_card
ORD00749,C00038,2022-04-12,Automotive,SC,Florianópolis,133.4,3,credit_card
ORD00750,C00079,2022-02-12,Sports,GO,Goiânia,385.94,4,debit_card
ORD00751,C00120,2022-01-26,Automotive,RS,Porto Alegre,265.98,4,debit_card
ORD00752,C00303,2023-03-11,Books,PE,Recife,128.83,3,boleto
ORD00753,C00109,2023-03-03,Toys,RS,Porto Alegre,133.49,2,voucher
ORD00754,C00254,2022-08-20,Sports,SC,Florianópolis,359.05,3,debit_card
ORD00755,C00187,2022-12-25,Automotive,PE,Recife,311.62,4,debit_card
ORD00756,C00009,2023-02-25,Food & Drink,ES,Vitória,390.44,1,boleto
ORD00757,C00411,2022-04-26,Electronics,BA,Salvador,265.8,3,voucher
ORD00758,C00261,2023-03-14,Books,RJ,Rio de Janeiro,240.05,3,credit_card
ORD00759,C00579,2023-06-22,Home & Garden,SP,São Paulo,209.78,2,debit_card
ORD00760,C00798,2022-12-14,Sports,GO,Goiânia,394.54,2,boleto
ORD00761,C00392,2023-05-22,Toys,RS,Porto Alegre,167.82,4,debit_card
ORD00762,C00729,2022-08-05,Toys,SP,São Paulo,382.51,1,boleto
ORD00763,C00323,2023-03-17,Fashion,SC,Florianópolis,349.25,1,credit_card
ORD00764,C00066,2022-07-07,Electronics,RS,Porto Alegre,133.56,2,voucher
ORD00765,C00017,2023-05-28,Fashion,ES,Vitória,52.96,4,credit_card
ORD00766,C00249,2022-10-19,Automotive,RJ,Rio de Janeiro,81.25,1,voucher
ORD00767,C00061,2022-12-21,Sports,PR,Curitiba,46.04,4,boleto
ORD00768,C00203,2022-02-08,Toys,RJ,Rio de Janeiro,257.59,2,voucher
ORD00769,C00123,2023-06-14,Books,SP,São Paulo,139.39,2,debit_card
ORD00770,C00071,2022-03-31,Toys,GO,Goiânia,323.65,3,credit_card
ORD00771,C00005,2022-12-23,Health,SP,São Paulo,72.42,4,boleto
ORD00772,C00137,2022-06-04,Toys,PR,Curitiba,19.97,1,credit_card
ORD00773,C00176,2022-04-27,Sports,BA,Salvador,161.67,2,boleto
ORD00774,C00076,2022-09-16,Fashion,SC,Florianópolis,98.29,1,voucher
ORD00775,C00177,2023-01-13,Fashion,RS,Porto Alegre,150.94,1,voucher
ORD00776,C00088,2022-01-22,Toys,PE,Recife,317.0,1,credit_card
ORD00777,C00640,2022-05-24,Books,MG,Belo Horizonte,255.88,1,boleto
ORD00778,C00584,2023-03-05,Beauty,BA,Salvador,318.28,1,voucher
ORD00779,C00091,2023-03-19,Books,PE,Recife,45.84,1,debit_card
ORD00780,C00074,2023-01-22,Home & Garden,SC,Florianópolis,163.26,2,credit_card
ORD00781,C00194,2022-12-15,Food & Drink,GO,Goiânia,338.07,4,debit_card
ORD00782,C00029,2023-03-27,Books,MG,Belo Horizonte,353.04,4,boleto
ORD00783,C00046,2022-11-29,Books,BA,Salvador,31.97,1,boleto
ORD00784,C00230,2023-02-12,Electronics,PE,Recife,530.88,2,voucher
ORD00785,C00031,2023-01-04,Automotive,SP,São Paulo,321.65,2,voucher
ORD00786,C00144,2023-02-24,Toys,PR,Curitiba,380.36,2,boleto
ORD00787,C00037,2022-05-21,Fashion,ES,Vitória,36.34,4,debit_card
ORD00788,C00166,2022-04-21,Sports,SP,São Paulo,23.55,1,boleto
ORD00789,C00762,2022-11-19,Toys,GO,Goiânia,136.42,2,credit_card
ORD00790,C00068,2022-09-26,Sports,SC,Florianópolis,252.75,2,boleto
ORD00791,C00133,2023-01-05,Fashion,ES,Vitória,264.27,3,debit_card
ORD00792,C00425,2022-11-05,Toys,GO,Goiânia,168.74,3,debit_card
ORD00793,C00559,2023-03-16,Fashion,BA,Salvador,119.97,4,debit_card
ORD00794,C00600,2022-10-16,Sports,SP,São Paulo,383.52,3,boleto
ORD00795,C00167,2022-05-07,Toys,BA,Salvador,233.89,2,voucher
ORD00796,C00411,2023-06-24,Food & Drink,BA,Salvador,380.47,1,boleto
ORD00797,C00790,2022-03-26,Electronics,SC,Florianópolis,212.58,4,debit_card
ORD00798,C00144,2022-12-18,Fashion,BA,Salvador,108.86,1,credit_card
ORD00799,C00028,2023-04-11,Food & Drink,MG,Belo Horizonte,151.61,2,voucher
ORD00800,C00440,2022-12-06,Automotive,PR,Curitiba,233.45,3,credit_card
ORD00801,C00216,2022-03-31,Electronics,BA,Salvador,192.03,2,credit_card
ORD00802,C00433,2023-02-05,Fashion,ES,Vitória,137.83,1,boleto
ORD00803,C00115,2022-11-27,Toys,SC,Florianópolis,24.22,2,boleto
ORD00804,C00052,2022-06-17,Beauty,MG,Belo Horizonte,38.45,3,boleto
ORD00805,C00145,2022-08-29,Food & Drink,MG,Belo Horizonte,360.18,4,credit_card
ORD00806,C00198,2023-03-05,Fashion,ES,Vitória,136.69,1,debit_card
ORD00807,C00500,2022-01-25,Home & Garden,ES,Vitória,235.27,3,credit_card
ORD00808,C00154,2023-03-15,Automotive,SC,Florianópolis,242.02,2,voucher
ORD00809,C00071,2022-02-17,Health,PE,Recife,214.46,4,boleto
ORD00810,C00575,2023-01-16,Sports,GO,Goiânia,272.52,1,boleto
ORD00811,C00107,2023-01-23,Home & Garden,ES,Vitória,356.18,3,credit_card
ORD00812,C00396,2022-03-20,Fashion,RS,Porto Alegre,398.83,2,credit_card
ORD00813,C00054,2022-04-05,Home & Garden,ES,Vitória,67.99,3,debit_card
ORD00814,C00056,2023-04-30,Sports,GO,Goiânia,175.26,1,boleto
ORD00815,C00510,2023-05-23,Sports,BA,Salvador,135.35,4,voucher
ORD00816,C00034,2023-05-02,Health,MG,Belo Horizonte,356.22,3,credit_card
ORD00817,C00132,2023-03-10,Books,SP,São Paulo,85.25,1,credit_card
ORD00818,C00472,2022-04-16,Home & Garden,PE,Recife,71.68,3,boleto
ORD00819,C00364,2022-07-11,Toys,MG,Belo Horizonte,216.51,2,voucher
ORD00820,C00692,2023-01-19,Sports,ES,Vitória,139.64,3,debit_card
ORD00821,C00074,2022-09-27,Toys,RS,Porto Alegre,160.02,3,credit_card
ORD00822,C00195,2022-05-24,Food & Drink,MG,Belo Horizonte,110.69,4,voucher
ORD00823,C00195,2023-05-15,Electronics,BA,Salvador,483.05,2,voucher
ORD00824,C00429,2023-06-02,Books,SC,Florianópolis,277.78,1,debit_card
ORD00825,C00093,2022-06-01,Home & Garden,RJ,Rio de Janeiro,39.52,3,boleto
ORD00826,C00055,2022-07-08,Health,PR,Curitiba,277.82,3,boleto
ORD00827,C00646,2022-11-24,Toys,BA,Salvador,65.7,1,credit_card
ORD00828,C00033,2022-07-10,Toys,RS,Porto Alegre,255.62,3,boleto
ORD00829,C00022,2022-08-25,Electronics,SC,Florianópolis,68.51,3,credit_card
ORD00830,C00604,2022-05-03,Beauty,SP,São Paulo,87.84,4,credit_card
ORD00831,C00191,2023-01-18,Beauty,MG,Belo Horizonte,288.11,2,debit_card
ORD00832,C00188,2022-04-26,Electronics,GO,Goiânia,96.05,2,boleto
ORD00833,C00664,2023-05-17,Toys,RJ,Rio de Janeiro,258.08,4,debit_card
ORD00834,C00356,2023-01-22,Automotive,RJ,Rio de Janeiro,313.57,4,credit_card
ORD00835,C00005,2022-09-13,Electronics,SP,São Paulo,51.27,3,voucher
ORD00836,C00138,2022-11-30,Fashion,RJ,Rio de Janeiro,184.66,1,debit_card
ORD00837,C00780,2022-01-14,Toys,RJ,Rio de Janeiro,43.25,2,credit_card
ORD00838,C00167,2022-04-04,Beauty,PR,Curitiba,329.79,1,voucher
ORD00839,C00379,2022-11-02,Electronics,SP,São Paulo,170.23,3,boleto
ORD00840,C00216,2022-05-12,Fashion,SC,Florianópolis,134.96,1,credit_card
ORD00841,C00705,2022-03-10,Home & Garden,ES,Vitória,234.74,1,credit_card
ORD00842,C00088,2023-03-02,Automotive,RS,Porto Alegre,212.5,2,boleto
ORD00843,C00504,2023-03-15,Electronics,RJ,Rio de Janeiro,410.58,3,credit_card
ORD00844,C00048,2023-05-28,Sports,RJ,Rio de Janeiro,43.11,3,voucher
ORD00845,C00463,2022-06-10,Automotive,BA,Salvador,28.7,2,boleto
ORD00846,C00094,2023-04-09,Fashion,PE,Recife,120.69,1,credit_card
ORD00847,C00563,2023-03-16,Electronics,PR,Curitiba,391.03,1,boleto
ORD00848,C00528,2022-03-20,Toys,MG,Belo Horizonte,27.21,2,boleto
ORD00849,C00194,2022-03-12,Health,BA,Salvador,305.51,2,boleto
ORD00850,C00664,2022-07-12,Electronics,RS,Porto Alegre,486.12,1,credit_card
ORD00851,C00139,2023-04-19,Health,MG,Belo Horizonte,61.92,2,voucher
ORD00852,C00594,2023-06-16,Toys,GO,Goiânia,133.51,1,credit_card
ORD00853,C00246,2023-06-20,Books,MG,Belo Horizonte,179.84,1,debit_card
ORD00854,C00176,2022-10-13,Sports,MG,Belo Horizonte,142.11,2,credit_card
ORD00855,C00136,2023-06-27,Fashion,BA,Salvador,397.61,2,boleto
ORD00856,C00066,2023-04-16,Food & Drink,SC,Florianópolis,291.4,3,debit_card
ORD00857,C00692,2023-04-27,Electronics,RS,Porto Alegre,487.05,2,credit_card
ORD00858,C00747,2022-11-17,Beauty,PR,Curitiba,68.52,3,credit_card
ORD00859,C00006,2022-02-23,Electronics,RS,Porto Alegre,524.85,3,credit_card
ORD00860,C00777,2023-06-19,Beauty,BA,Salvador,208.93,2,boleto
ORD00861,C00506,2023-03-28,Books,MG,Belo Horizonte,284.86,2,credit_card
ORD00862,C00205,2022-03-22,Toys,SC,Florianópolis,299.7,4,credit_card
ORD00863,C00048,2023-03-14,Health,SC,Florianópolis,320.35,2,credit_card
ORD00864,C00016,2022-04-07,Health,BA,Salvador,115.45,3,boleto
ORD00865,C00018,2022-04-07,Books,ES,Vitória,286.79,2,debit_card
ORD00866,C00192,2022-11-30,Home & Garden,MG,Belo Horizonte,88.93,2,credit_card
ORD00867,C00238,2022-06-18,Books,MG,Belo Horizonte,332.99,3,boleto
ORD00868,C00028,2022-02-12,Electronics,RS,Porto Alegre,363.61,3,boleto
ORD00869,C00316,2022-03-31,Sports,PR,Curitiba,162.12,1,credit_card
ORD00870,C00762,2022-03-15,Health,MG,Belo Horizonte,262.48,4,voucher
ORD00871,C00146,2022-02-01,Electronics,RJ,Rio de Janeiro,275.69,3,voucher
ORD00872,C00661,2022-04-24,Automotive,BA,Salvador,173.76,4,debit_card
ORD00873,C00471,2022-03-15,Beauty,SC,Florianópolis,92.83,4,voucher
ORD00874,C00120,2023-01-01,Electronics,GO,Goiânia,511.94,2,voucher
ORD00875,C00575,2022-11-14,Sports,SP,São Paulo,57.92,2,voucher
ORD00876,C00083,2022-04-04,Beauty,PR,Curitiba,185.85,1,voucher
ORD00877,C00475,2022-10-01,Sports,PR,Curitiba,245.76,1,credit_card
ORD00878,C00512,2022-01-14,Sports,RJ,Rio de Janeiro,208.27,4,voucher
ORD00879,C00022,2022-04-17,Beauty,BA,Salvador,301.4,4,boleto
ORD00880,C00137,2022-06-03,Electronics,RJ,Rio de Janeiro,468.04,3,boleto
ORD00881,C00120,2022-09-30,Electronics,GO,Goiânia,205.26,3,credit_card
ORD00882,C00783,2022-12-21,Sports,PR,Curitiba,246.53,2,boleto
ORD00883,C00615,2023-02-12,Electronics,SP,São Paulo,31.79,2,voucher
ORD00884,C00181,2022-05-24,Books,SC,Florianópolis,259.38,4,debit_card
ORD00885,C00088,2022-08-21,Health,PE,Recife,244.63,1,boleto
ORD00886,C00194,2022-05-01,Home & Garden,RS,Porto Alegre,219.57,2,debit_card
ORD00887,C00171,2023-05-29,Electronics,PE,Recife,304.0,1,boleto
ORD00888,C00214,2022-10-09,Sports,GO,Goiânia,30.12,1,debit_card
ORD00889,C00134,2022-03-20,Electronics,RJ,Rio de Janeiro,103.54,3,boleto
ORD00890,C00478,2022-07-02,Fashion,RS,Porto Alegre,176.04,3,boleto
ORD00891,C00219,2023-05-24,Sports,SC,Florianópolis,56.64,4,debit_card
ORD00892,C00317,2022-09-03,Home & Garden,GO,Goiânia,197.27,4,debit_card
ORD00893,C00644,2022-03-25,Beauty,BA,Salvador,341.31,3,debit_card
ORD00894,C00594,2022-07-11,Beauty,BA,Salvador,318.77,1,debit_card
ORD00895,C00079,2023-01-22,Electronics,PE,Recife,43.37,1,credit_card
ORD00896,C00446,2022-09-24,Health,GO,Goiânia,299.42,3,boleto
ORD00897,C00464,2023-05-18,Toys,BA,Salvador,114.68,1,boleto
ORD00898,C00070,2023-05-31,Fashion,PE,Recife,289.03,1,voucher
ORD00899,C00050,2022-07-16,Electronics,PE,Recife,339.94,4,credit_card
ORD00900,C00195,2022-11-03,Automotive,ES,Vitória,172.04,2,debit_card
ORD00901,C00474,2022-11-05,Beauty,RS,Porto Alegre,114.13,4,credit_card
ORD00902,C00209,2023-04-05,Toys,RJ,Rio de Janeiro,121.55,1,voucher
ORD00903,C00028,2022-11-02,Sports,GO,Goiânia,164.32,1,credit_card
ORD00904,C00485,2023-02-14,Toys,SC,Florianópolis,144.48,3,boleto
ORD00905,C00020,2023-01-13,Home & Garden,RJ,Rio de Janeiro,39.3,3,boleto
ORD00906,C00767,2022-04-30,Food & Drink,SC,Florianópolis,251.46,2,debit_card
ORD00907,C00540,2023-03-19,Automotive,RS,Porto Alegre,337.43,4,boleto
ORD00908,C00103,2022-10-10,Automotive,RS,Porto Alegre,160.53,2,boleto
ORD00909,C00048,2022-01-25,Fashion,ES,Vitória,35.31,2,debit_card
ORD00910,C00463,2023-04-22,Books,GO,Goiânia,378.35,2,boleto
ORD00911,C00016,2022-08-17,Home & Garden,MG,Belo Horizonte,237.38,2,boleto
ORD00912,C00341,2022-03-29,Beauty,PE,Recife,170.63,1,debit_card
ORD00913,C00765,2022-07-13,Sports,SP,São Paulo,246.3,4,credit_card
ORD00914,C00357,2022-02-11,Beauty,MG,Belo Horizonte,92.56,3,boleto
ORD00915,C00710,2022-05-20,Beauty,ES,Vitória,201.97,1,voucher
ORD00916,C00066,2022-01-05,Toys,MG,Belo Horizonte,147.16,2,voucher
ORD00917,C00503,2022-09-07,Fashion,RJ,Rio de Janeiro,160.14,2,voucher
ORD00918,C00005,2022-09-15,Books,PE,Recife,342.62,4,voucher
ORD00919,C00299,2022-05-31,Automotive,PR,Curitiba,221.88,3,boleto
ORD00920,C00053,2022-06-18,Fashion,PE,Recife,198.38,3,voucher
ORD00921,C00120,2023-02-20,Sports,PR,Curitiba,158.6,4,debit_card
ORD00922,C00734,2022-01-26,Books,PR,Curitiba,195.39,1,credit_card
ORD00923,C00617,2022-08-07,Books,RS,Porto Alegre,337.86,3,credit_card
ORD00924,C00004,2023-02-13,Health,PR,Curitiba,131.2,1,voucher
ORD00925,C00247,2023-06-05,Toys,RS,Porto Alegre,164.37,4,debit_card
ORD00926,C00773,2022-07-16,Fashion,BA,Salvador,377.41,4,boleto
ORD00927,C00726,2022-03-16,Sports,PR,Curitiba,142.89,4,credit_card
ORD00928,C00709,2022-07-19,Home & Garden,PE,Recife,27.49,3,boleto
ORD00929,C00026,2023-02-03,Home & Garden,SC,Florianópolis,123.86,4,boleto
ORD00930,C00703,2022-01-04,Food & Drink,RS,Porto Alegre,391.0,4,boleto
ORD00931,C00355,2023-02-24,Automotive,PR,Curitiba,84.55,3,boleto
ORD00932,C00385,2022-03-04,Fashion,ES,Vitória,243.33,1,credit_card
ORD00933,C00178,2022-09-12,Health,RS,Porto Alegre,130.47,2,credit_card
ORD00934,C00397,2022-06-16,Electronics,GO,Goiânia,335.4,2,boleto
ORD00935,C00318,2022-03-31,Toys,BA,Salvador,176.44,1,debit_card
ORD00936,C00103,2022-07-18,Electronics,GO,Goiânia,91.64,2,debit_card
ORD00937,C00148,2022-08-27,Food & Drink,MG,Belo Horizonte,213.08,3,voucher
ORD00938,C00144,2023-01-15,Automotive,RS,Porto Alegre,376.47,2,voucher
ORD00939,C00509,2023-02-24,Electronics,SC,Florianópolis,486.5,2,debit_card
ORD00940,C00013,2022-11-07,Sports,PE,Recife,333.19,1,voucher
ORD00941,C00588,2022-07-26,Beauty,PR,Curitiba,126.99,2,credit_card
ORD00942,C00381,2022-11-29,Fashion,RS,Porto Alegre,129.68,4,debit_card
ORD00943,C00081,2022-12-31,Automotive,PR,Curitiba,143.1,2,boleto
ORD00944,C00003,2022-11-21,Health,ES,Vitória,83.98,1,boleto
ORD00945,C00102,2023-01-29,Home & Garden,PR,Curitiba,52.23,4,credit_card
ORD00946,C00074,2022-03-19,Beauty,SP,São Paulo,23.41,1,boleto
ORD00947,C00166,2023-04-24,Food & Drink,SC,Florianópolis,190.97,3,voucher
ORD00948,C00005,2022-11-02,Food & Drink,SP,São Paulo,233.85,3,credit_card
ORD00949,C00101,2023-01-13,Toys,ES,Vitória,359.16,2,debit_card
ORD00950,C00735,2023-06-17,Food & Drink,BA,Salvador,34.45,2,boleto
ORD00951,C00751,2022-01-25,Food & Drink,PR,Curitiba,238.23,2,credit_card
ORD00952,C00162,2022-01-19,Electronics,MG,Belo Horizonte,463.3,3,credit_card
ORD00953,C00477,2022-11-19,Toys,BA,Salvador,43.62,4,credit_card
ORD00954,C00760,2022-07-03,Books,SC,Florianópolis,143.93,1,credit_card
ORD00955,C00003,2022-07-20,Fashion,MG,Belo Horizonte,380.12,3,boleto
ORD00956,C00731,2022-02-11,Automotive,SP,São Paulo,24.26,2,debit_card
ORD00957,C00480,2022-01-19,Books,RJ,Rio de Janeiro,125.69,3,debit_card
ORD00958,C00660,2022-03-22,Food & Drink,RS,Porto Alegre,391.32,1,boleto
ORD00959,C00615,2022-07-23,Automotive,RS,Porto Alegre,224.36,2,credit_card
ORD00960,C00037,2022-05-26,Home & Garden,RJ,Rio de Janeiro,157.82,4,debit_card
ORD00961,C00154,2022-10-06,Automotive,GO,Goiânia,144.3,3,boleto
ORD00962,C00136,2022-07-30,Sports,SP,São Paulo,87.19,1,credit_card
ORD00963,C00105,2023-06-06,Books,SC,Florianópolis,186.52,2,voucher
ORD00964,C00449,2022-01-27,Books,SP,São Paulo,234.14,4,voucher
ORD00965,C00462,2023-04-24,Books,RS,Porto Alegre,50.59,2,debit_card
ORD00966,C00298,2023-05-26,Automotive,GO,Goiânia,387.19,3,boleto
ORD00967,C00217,2023-01-24,Sports,BA,Salvador,387.15,1,voucher
ORD00968,C00065,2022-07-23,Toys,BA,Salvador,61.02,1,boleto
ORD00969,C00020,2022-11-07,Food & Drink,ES,Vitória,151.09,1,debit_card
ORD00970,C00739,2022-05-20,Fashion,PE,Recife,134.15,4,debit_card
ORD00971,C00178,2023-03-26,Health,SP,São Paulo,108.02,2,credit_card
ORD00972,C00620,2023-04-24,Books,BA,Salvador,275.6,2,boleto
ORD00973,C00784,2023-05-01,Home & Garden,RJ,Rio de Janeiro,339.02,2,boleto
ORD00974,C00185,2022-12-23,Home & Garden,MG,Belo Horizonte,66.5,2,debit_card
ORD00975,C00080,2023-05-24,Electronics,BA,Salvador,157.9,2,voucher
ORD00976,C00116,2022-05-18,Electronics,RS,Porto Alegre,136.1,1,voucher
ORD00977,C00157,2022-10-04,Sports,GO,Goiânia,382.55,3,voucher
ORD00978,C00460,2022-06-17,Home & Garden,GO,Goiânia,209.78,4,credit_card
ORD00979,C00496,2022-11-20,Toys,SP,São Paulo,85.4,1,debit_card
ORD00980,C00091,2022-06-29,Health,SC,Florianópolis,132.08,3,debit_card
ORD00981,C00580,2022-08-15,Food & Drink,PR,Curitiba,281.77,3,credit_card
ORD00982,C00332,2023-05-08,Food & Drink,PE,Recife,75.2,4,boleto
ORD00983,C00284,2022-12-02,Home & Garden,MG,Belo Horizonte,115.37,2,debit_card
ORD00984,C00284,2022-04-27,Health,RS,Porto Alegre,214.72,4,debit_card
ORD00985,C00197,2022-08-25,Fashion,SC,Florianópolis,84.98,4,voucher
ORD00986,C00022,2023-03-17,Automotive,BA,Salvador,129.71,1,debit_card
ORD00987,C00450,2022-11-22,Toys,SC,Florianópolis,326.06,2,voucher
ORD00988,C00373,2022-12-01,Food & Drink,PR,Curitiba,309.44,1,boleto
ORD00989,C00101,2022-08-27,Fashion,SC,Florianópolis,47.83,1,boleto
ORD00990,C00119,2023-04-24,Health,RJ,Rio de Janeiro,99.83,4,boleto
ORD00991,C00059,2022-12-24,Fashion,ES,Vitória,117.85,1,debit_card
ORD00992,C00642,2022-04-02,Sports,GO,Goiânia,262.6,2,boleto
ORD00993,C00020,2023-05-08,Books,PE,Recife,361.27,3,boleto
ORD00994,C00732,2023-03-29,Fashion,PR,Curitiba,336.46,2,voucher
ORD00995,C00287,2022-12-17,Toys,PE,Recife,146.27,4,boleto
